Item Delivery,RowDesc,Monday of Week,Weekday,mMatrixValue
822-2093-002,Plan Delivery Qty,3-Feb-25,Tue,
822-2093-002,Plan Delivery Qty,3-Feb-25,Wed,
822-2093-002,Plan Delivery Qty,3-Feb-25,Thu,
822-2093-002,Plan Delivery Qty,3-Feb-25,Fri,
822-2093-002,Plan Delivery Qty,3-Feb-25,Sat,
822-2093-002,Plan Delivery Qty,10-Feb-25,Sun,
822-2093-002,Plan Delivery Qty,10-Feb-25,Mon,
822-2093-002,Plan Delivery Qty,10-Feb-25,Tue,
822-2093-002,Plan Delivery Qty,10-Feb-25,Wed,
822-2093-002,Plan Delivery Qty,10-Feb-25,Thu,
822-2093-002,Plan Delivery Qty,10-Feb-25,Fri,
822-2093-002,Plan Delivery Qty,10-Feb-25,Sat,
822-2093-002,Plan Delivery Qty,17-Feb-25,Sun,
822-2093-002,Plan Delivery Qty,17-Feb-25,Mon,
822-2093-002,Plan Delivery Qty,17-Feb-25,Tue,
822-2093-002,Plan Delivery Qty,17-Feb-25,Wed,
822-2093-002,Plan Delivery Qty,17-Feb-25,Thu,
822-2093-002,Plan Delivery Qty,17-Feb-25,Fri,
822-2093-104,Plan Build Qty,20-Jan-25,Fri,
822-2093-104,Plan Build Qty,20-Jan-25,Sat,
822-2093-104,Plan Build Qty,27-Jan-25,Sun,
822-2093-104,Plan Build Qty,27-Jan-25,Mon,85
822-2093-104,Plan Build Qty,27-Jan-25,Tue,80
822-2093-104,Plan Build Qty,27-Jan-25,Wed,80
822-2093-104,Plan Build Qty,27-Jan-25,Thu,80
822-2093-104,Plan Build Qty,27-Jan-25,Fri,80
822-2093-104,Plan Build Qty,27-Jan-25,Sat,
822-2093-104,Plan Build Qty,3-Feb-25,Sun,
822-2093-104,Plan Build Qty,3-Feb-25,Mon,73
822-2093-104,Plan Build Qty,3-Feb-25,Tue,80
822-2093-104,Plan Build Qty,3-Feb-25,Wed,80
822-2093-104,Plan Build Qty,3-Feb-25,Thu,80
822-2093-104,Plan Build Qty,3-Feb-25,Fri,80
822-2093-104,Plan Build Qty,3-Feb-25,Sat,
822-2093-104,Plan Build Qty,10-Feb-25,Sun,
822-2093-104,Plan Build Qty,10-Feb-25,Mon,80
822-2093-104,Plan Build Qty,10-Feb-25,Tue,80
822-2093-104,Plan Build Qty,10-Feb-25,Wed,80
822-2093-104,Plan Build Qty,10-Feb-25,Thu,80
822-2093-104,Plan Build Qty,10-Feb-25,Fri,80
822-2093-104,Plan Build Qty,10-Feb-25,Sat,
822-2093-104,Plan Build Qty,17-Feb-25,Sun,
822-2093-104,Plan Build Qty,17-Feb-25,Mon,80
822-2093-104,Plan Build Qty,17-Feb-25,Tue,70
822-2093-104,Plan Build Qty,17-Feb-25,Wed,70
822-2093-104,Plan Build Qty,17-Feb-25,Thu,70
822-2093-104,Plan Build Qty,17-Feb-25,Fri,70
822-2093-104,Plan Delivery Qty,20-Jan-25,Fri,
822-2093-104,Plan Delivery Qty,20-Jan-25,Sat,80
822-2093-104,Plan Delivery Qty,27-Jan-25,Sun,
822-2093-104,Plan Delivery Qty,27-Jan-25,Mon,
822-2093-104,Plan Delivery Qty,27-Jan-25,Tue,79
822-2093-104,Plan Delivery Qty,27-Jan-25,Wed,80
822-2093-104,Plan Delivery Qty,27-Jan-25,Thu,80
822-2093-104,Plan Delivery Qty,27-Jan-25,Fri,85
822-2093-104,Plan Delivery Qty,27-Jan-25,Sat,80
822-2093-104,Plan Delivery Qty,3-Feb-25,Sun,
822-2093-104,Plan Delivery Qty,3-Feb-25,Mon,
822-2093-104,Plan Delivery Qty,3-Feb-25,Tue,80
822-2093-104,Plan Delivery Qty,3-Feb-25,Wed,80
822-2093-104,Plan Delivery Qty,3-Feb-25,Thu,80
822-2093-104,Plan Delivery Qty,3-Feb-25,Fri,73
822-2093-104,Plan Delivery Qty,3-Feb-25,Sat,
822-2093-104,Plan Delivery Qty,10-Feb-25,Sun,
822-2093-104,Plan Delivery Qty,10-Feb-25,Mon,80
822-2093-104,Plan Delivery Qty,10-Feb-25,Tue,80
822-2093-104,Plan Delivery Qty,10-Feb-25,Wed,80
822-2093-104,Plan Delivery Qty,10-Feb-25,Thu,80
822-2093-104,Plan Delivery Qty,10-Feb-25,Fri,80
822-2093-104,Plan Delivery Qty,10-Feb-25,Sat,
822-2093-104,Plan Delivery Qty,17-Feb-25,Sun,
822-2093-104,Plan Delivery Qty,17-Feb-25,Mon,80
822-2093-104,Plan Delivery Qty,17-Feb-25,Tue,80
822-2093-104,Plan Delivery Qty,17-Feb-25,Wed,80
822-2093-104,Plan Delivery Qty,17-Feb-25,Thu,80
822-2093-104,Plan Delivery Qty,17-Feb-25,Fri,80
822-2093-104+TL,Plan Build Qty,20-Jan-25,Fri,
822-2093-104+TL,Plan Build Qty,20-Jan-25,Sat,
822-2093-104+TL,Plan Build Qty,27-Jan-25,Sun,
822-2093-104+TL,Plan Build Qty,27-Jan-25,Mon,
822-2093-104+TL,Plan Build Qty,27-Jan-25,Tue,
822-2093-104+TL,Plan Build Qty,27-Jan-25,Wed,
822-2093-104+TL,Plan Build Qty,27-Jan-25,Thu,
822-2093-104+TL,Plan Build Qty,27-Jan-25,Fri,
822-2093-104+TL,Plan Build Qty,27-Jan-25,Sat,
822-2093-104+TL,Plan Build Qty,3-Feb-25,Sun,
822-2093-104+TL,Plan Build Qty,3-Feb-25,Mon,
822-2093-104+TL,Plan Build Qty,3-Feb-25,Tue,
822-2093-104+TL,Plan Build Qty,3-Feb-25,Wed,
822-2093-104+TL,Plan Build Qty,3-Feb-25,Thu,6
822-2093-104+TL,Plan Build Qty,3-Feb-25,Fri,
822-2093-104+TL,Plan Build Qty,3-Feb-25,Sat,
822-2093-104+TL,Plan Build Qty,10-Feb-25,Sun,
822-2093-104+TL,Plan Build Qty,10-Feb-25,Mon,10
822-2093-104+TL,Plan Build Qty,10-Feb-25,Tue,80
822-2093-104+TL,Plan Build Qty,10-Feb-25,Wed,80
822-2093-104+TL,Plan Build Qty,10-Feb-25,Thu,80
822-2093-104+TL,Plan Build Qty,10-Feb-25,Fri,80
822-2093-104+TL,Plan Build Qty,10-Feb-25,Sat,
822-2093-104+TL,Plan Build Qty,17-Feb-25,Sun,
822-2093-104+TL,Plan Build Qty,17-Feb-25,Mon,70
822-2093-104+TL,Plan Build Qty,17-Feb-25,Tue,70
822-2093-104+TL,Plan Build Qty,17-Feb-25,Wed,70
822-2093-104+TL,Plan Build Qty,17-Feb-25,Thu,70
822-2093-104+TL,Plan Build Qty,17-Feb-25,Fri,70
822-2093-104+TL,Plan Delivery Qty,20-Jan-25,Fri,
822-2093-104+TL,Plan Delivery Qty,20-Jan-25,Sat,
822-2093-104+TL,Plan Delivery Qty,27-Jan-25,Sun,
822-2093-104+TL,Plan Delivery Qty,27-Jan-25,Mon,
822-2093-104+TL,Plan Delivery Qty,27-Jan-25,Tue,
822-2093-104+TL,Plan Delivery Qty,27-Jan-25,Wed,
822-2093-104+TL,Plan Delivery Qty,27-Jan-25,Thu,
822-2093-104+TL,Plan Delivery Qty,27-Jan-25,Fri,
822-2093-104+TL,Plan Delivery Qty,27-Jan-25,Sat,
822-2093-104+TL,Plan Delivery Qty,3-Feb-25,Sun,
822-2093-104+TL,Plan Delivery Qty,3-Feb-25,Mon,
822-2093-104+TL,Plan Delivery Qty,3-Feb-25,Tue,
822-2093-104+TL,Plan Delivery Qty,3-Feb-25,Wed,
822-2093-104+TL,Plan Delivery Qty,3-Feb-25,Thu,
822-2093-104+TL,Plan Delivery Qty,3-Feb-25,Fri,6
822-2093-104+TL,Plan Delivery Qty,3-Feb-25,Sat,
822-2093-104+TL,Plan Delivery Qty,10-Feb-25,Sun,
822-2093-104+TL,Plan Delivery Qty,10-Feb-25,Mon,
822-2093-104+TL,Plan Delivery Qty,10-Feb-25,Tue,10
822-2093-104+TL,Plan Delivery Qty,10-Feb-25,Wed,80
822-2093-104+TL,Plan Delivery Qty,10-Feb-25,Thu,80
822-2093-104+TL,Plan Delivery Qty,10-Feb-25,Fri,80
822-2093-104+TL,Plan Delivery Qty,10-Feb-25,Sat,
822-2093-104+TL,Plan Delivery Qty,17-Feb-25,Sun,
822-2093-104+TL,Plan Delivery Qty,17-Feb-25,Mon,80
822-2093-104+TL,Plan Delivery Qty,17-Feb-25,Tue,70
822-2093-104+TL,Plan Delivery Qty,17-Feb-25,Wed,70
822-2093-104+TL,Plan Delivery Qty,17-Feb-25,Thu,70
822-2093-104+TL,Plan Delivery Qty,17-Feb-25,Fri,70
822-2093-511,Plan Build Qty,20-Jan-25,Fri,
822-2093-511,Plan Build Qty,20-Jan-25,Sat,
822-2093-511,Plan Build Qty,27-Jan-25,Sun,
822-2093-511,Plan Build Qty,27-Jan-25,Mon,11
822-2093-511,Plan Build Qty,27-Jan-25,Tue,
822-2093-511,Plan Build Qty,27-Jan-25,Wed,
822-2093-511,Plan Build Qty,27-Jan-25,Thu,
822-2093-511,Plan Build Qty,27-Jan-25,Fri,
822-2093-511,Plan Build Qty,27-Jan-25,Sat,
822-2093-511,Plan Build Qty,3-Feb-25,Sun,
822-2093-511,Plan Build Qty,3-Feb-25,Mon,
822-2093-511,Plan Build Qty,3-Feb-25,Tue,
822-2093-511,Plan Build Qty,3-Feb-25,Wed,
822-2093-511,Plan Build Qty,3-Feb-25,Thu,
822-2093-511,Plan Build Qty,3-Feb-25,Fri,
822-2093-511,Plan Build Qty,3-Feb-25,Sat,
822-2093-511,Plan Build Qty,10-Feb-25,Sun,
822-2093-511,Plan Build Qty,10-Feb-25,Mon,
822-2093-511,Plan Build Qty,10-Feb-25,Tue,
822-2093-511,Plan Build Qty,10-Feb-25,Wed,
822-2093-511,Plan Build Qty,10-Feb-25,Thu,
822-2093-511,Plan Build Qty,10-Feb-25,Fri,
822-2093-511,Plan Build Qty,10-Feb-25,Sat,
822-2093-511,Plan Build Qty,17-Feb-25,Sun,
822-2093-511,Plan Build Qty,17-Feb-25,Mon,
822-2093-511,Plan Build Qty,17-Feb-25,Tue,
822-2093-511,Plan Build Qty,17-Feb-25,Wed,
822-2093-511,Plan Build Qty,17-Feb-25,Thu,
822-2093-511,Plan Build Qty,17-Feb-25,Fri,
822-2093-511,Plan Delivery Qty,20-Jan-25,Fri,
822-2093-511,Plan Delivery Qty,20-Jan-25,Sat,
822-2093-511,Plan Delivery Qty,27-Jan-25,Sun,
822-2093-511,Plan Delivery Qty,27-Jan-25,Mon,
822-2093-511,Plan Delivery Qty,27-Jan-25,Tue,11
822-2093-511,Plan Delivery Qty,27-Jan-25,Wed,
822-2093-511,Plan Delivery Qty,27-Jan-25,Thu,
822-2093-511,Plan Delivery Qty,27-Jan-25,Fri,
822-2093-511,Plan Delivery Qty,27-Jan-25,Sat,
822-2093-511,Plan Delivery Qty,3-Feb-25,Sun,
822-2093-511,Plan Delivery Qty,3-Feb-25,Mon,
822-2093-511,Plan Delivery Qty,3-Feb-25,Tue,
822-2093-511,Plan Delivery Qty,3-Feb-25,Wed,
822-2093-511,Plan Delivery Qty,3-Feb-25,Thu,
822-2093-511,Plan Delivery Qty,3-Feb-25,Fri,
822-2093-511,Plan Delivery Qty,3-Feb-25,Sat,
822-2093-511,Plan Delivery Qty,10-Feb-25,Sun,
822-2093-511,Plan Delivery Qty,10-Feb-25,Mon,
822-2093-511,Plan Delivery Qty,10-Feb-25,Tue,
822-2093-511,Plan Delivery Qty,10-Feb-25,Wed,
822-2093-511,Plan Delivery Qty,10-Feb-25,Thu,
822-2093-511,Plan Delivery Qty,10-Feb-25,Fri,
822-2093-511,Plan Delivery Qty,10-Feb-25,Sat,
822-2093-511,Plan Delivery Qty,17-Feb-25,Sun,
822-2093-511,Plan Delivery Qty,17-Feb-25,Mon,
822-2093-511,Plan Delivery Qty,17-Feb-25,Tue,
822-2093-511,Plan Delivery Qty,17-Feb-25,Wed,
822-2093-511,Plan Delivery Qty,17-Feb-25,Thu,
822-2093-511,Plan Delivery Qty,17-Feb-25,Fri,
822-2093-511+TL,Plan Build Qty,20-Jan-25,Fri,
822-2093-511+TL,Plan Build Qty,20-Jan-25,Sat,
822-2093-511+TL,Plan Build Qty,27-Jan-25,Sun,
822-2093-511+TL,Plan Build Qty,27-Jan-25,Mon,
822-2093-511+TL,Plan Build Qty,27-Jan-25,Tue,
822-2093-511+TL,Plan Build Qty,27-Jan-25,Wed,
822-2093-511+TL,Plan Build Qty,27-Jan-25,Thu,
822-2093-511+TL,Plan Build Qty,27-Jan-25,Fri,
822-2093-511+TL,Plan Build Qty,27-Jan-25,Sat,
822-2093-511+TL,Plan Build Qty,3-Feb-25,Sun,
822-2093-511+TL,Plan Build Qty,3-Feb-25,Mon,
822-2093-511+TL,Plan Build Qty,3-Feb-25,Tue,
822-2093-511+TL,Plan Build Qty,3-Feb-25,Wed,
822-2093-511+TL,Plan Build Qty,3-Feb-25,Thu,
822-2093-511+TL,Plan Build Qty,3-Feb-25,Fri,
822-2093-511+TL,Plan Build Qty,3-Feb-25,Sat,
822-2093-511+TL,Plan Build Qty,10-Feb-25,Sun,
822-2093-511+TL,Plan Build Qty,10-Feb-25,Mon,
822-2093-511+TL,Plan Build Qty,10-Feb-25,Tue,
822-2093-511+TL,Plan Build Qty,10-Feb-25,Wed,
822-2093-511+TL,Plan Build Qty,10-Feb-25,Thu,
822-2093-511+TL,Plan Build Qty,10-Feb-25,Fri,
822-2093-511+TL,Plan Build Qty,10-Feb-25,Sat,
822-2093-511+TL,Plan Build Qty,17-Feb-25,Sun,
822-2093-511+TL,Plan Build Qty,17-Feb-25,Mon,
822-2093-511+TL,Plan Build Qty,17-Feb-25,Tue,
822-2093-511+TL,Plan Build Qty,17-Feb-25,Wed,
822-2093-511+TL,Plan Build Qty,17-Feb-25,Thu,
822-2093-511+TL,Plan Build Qty,17-Feb-25,Fri,
822-2093-511+TL,Plan Delivery Qty,20-Jan-25,Fri,
822-2093-511+TL,Plan Delivery Qty,20-Jan-25,Sat,
822-2093-511+TL,Plan Delivery Qty,27-Jan-25,Sun,
822-2093-511+TL,Plan Delivery Qty,27-Jan-25,Mon,
822-2093-511+TL,Plan Delivery Qty,27-Jan-25,Tue,
822-2093-511+TL,Plan Delivery Qty,27-Jan-25,Wed,
822-2093-511+TL,Plan Delivery Qty,27-Jan-25,Thu,
822-2093-511+TL,Plan Delivery Qty,27-Jan-25,Fri,
822-2093-511+TL,Plan Delivery Qty,27-Jan-25,Sat,
822-2093-511+TL,Plan Delivery Qty,3-Feb-25,Sun,
822-2093-511+TL,Plan Delivery Qty,3-Feb-25,Mon,
822-2093-511+TL,Plan Delivery Qty,3-Feb-25,Tue,
822-2093-511+TL,Plan Delivery Qty,3-Feb-25,Wed,
822-2093-511+TL,Plan Delivery Qty,3-Feb-25,Thu,
822-2093-511+TL,Plan Delivery Qty,3-Feb-25,Fri,
822-2093-511+TL,Plan Delivery Qty,3-Feb-25,Sat,
822-2093-511+TL,Plan Delivery Qty,10-Feb-25,Sun,
822-2093-511+TL,Plan Delivery Qty,10-Feb-25,Mon,
822-2093-511+TL,Plan Delivery Qty,10-Feb-25,Tue,
822-2093-511+TL,Plan Delivery Qty,10-Feb-25,Wed,
822-2093-511+TL,Plan Delivery Qty,10-Feb-25,Thu,
822-2093-511+TL,Plan Delivery Qty,10-Feb-25,Fri,
822-2093-511+TL,Plan Delivery Qty,10-Feb-25,Sat,
822-2093-511+TL,Plan Delivery Qty,17-Feb-25,Sun,
822-2093-511+TL,Plan Delivery Qty,17-Feb-25,Mon,
822-2093-511+TL,Plan Delivery Qty,17-Feb-25,Tue,
822-2093-511+TL,Plan Delivery Qty,17-Feb-25,Wed,
822-2093-511+TL,Plan Delivery Qty,17-Feb-25,Thu,
822-2093-511+TL,Plan Delivery Qty,17-Feb-25,Fri,
822-2239-101,Plan Build Qty,20-Jan-25,Fri,
822-2239-101,Plan Build Qty,20-Jan-25,Sat,
822-2239-101,Plan Build Qty,27-Jan-25,Sun,
822-2239-101,Plan Build Qty,27-Jan-25,Mon,
822-2239-101,Plan Build Qty,27-Jan-25,Tue,
822-2239-101,Plan Build Qty,27-Jan-25,Wed,
822-2239-101,Plan Build Qty,27-Jan-25,Thu,
822-2239-101,Plan Build Qty,27-Jan-25,Fri,
822-2239-101,Plan Build Qty,27-Jan-25,Sat,
822-2239-101,Plan Build Qty,3-Feb-25,Sun,
822-2239-101,Plan Build Qty,3-Feb-25,Mon,
822-2239-101,Plan Build Qty,3-Feb-25,Tue,
822-2239-101,Plan Build Qty,3-Feb-25,Wed,
822-2239-101,Plan Build Qty,3-Feb-25,Thu,
822-2239-101,Plan Build Qty,3-Feb-25,Fri,
822-2239-101,Plan Build Qty,3-Feb-25,Sat,
822-2239-101,Plan Build Qty,10-Feb-25,Sun,
822-2239-101,Plan Build Qty,10-Feb-25,Mon,
822-2239-101,Plan Build Qty,10-Feb-25,Tue,
822-2239-101,Plan Build Qty,10-Feb-25,Wed,
822-2239-101,Plan Build Qty,10-Feb-25,Thu,
822-2239-101,Plan Build Qty,10-Feb-25,Fri,
822-2239-101,Plan Build Qty,10-Feb-25,Sat,
822-2239-101,Plan Build Qty,17-Feb-25,Sun,
822-2239-101,Plan Build Qty,17-Feb-25,Mon,
822-2239-101,Plan Build Qty,17-Feb-25,Tue,
822-2239-101,Plan Build Qty,17-Feb-25,Wed,
822-2239-101,Plan Build Qty,17-Feb-25,Thu,
822-2239-101,Plan Build Qty,17-Feb-25,Fri,
822-2239-101,Plan Delivery Qty,20-Jan-25,Fri,
822-2239-101,Plan Delivery Qty,20-Jan-25,Sat,
822-2239-101,Plan Delivery Qty,27-Jan-25,Sun,
822-2239-101,Plan Delivery Qty,27-Jan-25,Mon,
822-2239-101,Plan Delivery Qty,27-Jan-25,Tue,
822-2239-101,Plan Delivery Qty,27-Jan-25,Wed,
822-2239-101,Plan Delivery Qty,27-Jan-25,Thu,
822-2239-101,Plan Delivery Qty,27-Jan-25,Fri,
822-2239-101,Plan Delivery Qty,27-Jan-25,Sat,
822-2239-101,Plan Delivery Qty,3-Feb-25,Sun,
822-2239-101,Plan Delivery Qty,3-Feb-25,Mon,
822-2239-101,Plan Delivery Qty,3-Feb-25,Tue,
822-2239-101,Plan Delivery Qty,3-Feb-25,Wed,
822-2239-101,Plan Delivery Qty,3-Feb-25,Thu,
822-2239-101,Plan Delivery Qty,3-Feb-25,Fri,
822-2239-101,Plan Delivery Qty,3-Feb-25,Sat,
822-2239-101,Plan Delivery Qty,10-Feb-25,Sun,
822-2239-101,Plan Delivery Qty,10-Feb-25,Mon,
822-2239-101,Plan Delivery Qty,10-Feb-25,Tue,
822-2239-101,Plan Delivery Qty,10-Feb-25,Wed,
822-2239-101,Plan Delivery Qty,10-Feb-25,Thu,
822-2239-101,Plan Delivery Qty,10-Feb-25,Fri,
822-2239-101,Plan Delivery Qty,10-Feb-25,Sat,
822-2239-101,Plan Delivery Qty,17-Feb-25,Sun,
822-2239-101,Plan Delivery Qty,17-Feb-25,Mon,
822-2239-101,Plan Delivery Qty,17-Feb-25,Tue,
822-2239-101,Plan Delivery Qty,17-Feb-25,Wed,
822-2239-101,Plan Delivery Qty,17-Feb-25,Thu,
822-2239-101,Plan Delivery Qty,17-Feb-25,Fri,
822-2347-204+TL,Plan Build Qty,20-Jan-25,Fri,
822-2347-204+TL,Plan Build Qty,20-Jan-25,Sat,
822-2347-204+TL,Plan Build Qty,27-Jan-25,Sun,
822-2347-204+TL,Plan Build Qty,27-Jan-25,Mon,
822-2347-204+TL,Plan Build Qty,27-Jan-25,Tue,
822-2347-204+TL,Plan Build Qty,27-Jan-25,Wed,
822-2347-204+TL,Plan Build Qty,27-Jan-25,Thu,7
822-2347-204+TL,Plan Build Qty,27-Jan-25,Fri,
822-2347-204+TL,Plan Build Qty,27-Jan-25,Sat,
822-2347-204+TL,Plan Build Qty,3-Feb-25,Sun,
822-2347-204+TL,Plan Build Qty,3-Feb-25,Mon,
822-2347-204+TL,Plan Build Qty,3-Feb-25,Tue,
822-2347-204+TL,Plan Build Qty,3-Feb-25,Wed,
822-2347-204+TL,Plan Build Qty,3-Feb-25,Thu,
822-2347-204+TL,Plan Build Qty,3-Feb-25,Fri,
822-2347-204+TL,Plan Build Qty,3-Feb-25,Sat,
822-2347-204+TL,Plan Build Qty,10-Feb-25,Sun,
822-2347-204+TL,Plan Build Qty,10-Feb-25,Mon,
822-2347-204+TL,Plan Build Qty,10-Feb-25,Tue,
822-2347-204+TL,Plan Build Qty,10-Feb-25,Wed,
822-2347-204+TL,Plan Build Qty,10-Feb-25,Thu,
822-2347-204+TL,Plan Build Qty,10-Feb-25,Fri,
822-2347-204+TL,Plan Build Qty,10-Feb-25,Sat,
822-2347-204+TL,Plan Build Qty,17-Feb-25,Sun,
822-2347-204+TL,Plan Build Qty,17-Feb-25,Mon,
822-2347-204+TL,Plan Build Qty,17-Feb-25,Tue,
822-2347-204+TL,Plan Build Qty,17-Feb-25,Wed,
822-2347-204+TL,Plan Build Qty,17-Feb-25,Thu,
822-2347-204+TL,Plan Build Qty,17-Feb-25,Fri,
822-2347-204+TL,Plan Delivery Qty,20-Jan-25,Fri,
822-2347-204+TL,Plan Delivery Qty,20-Jan-25,Sat,
822-2347-204+TL,Plan Delivery Qty,27-Jan-25,Sun,
822-2347-204+TL,Plan Delivery Qty,27-Jan-25,Mon,
822-2347-204+TL,Plan Delivery Qty,27-Jan-25,Tue,
822-2347-204+TL,Plan Delivery Qty,27-Jan-25,Wed,
822-2347-204+TL,Plan Delivery Qty,27-Jan-25,Thu,
822-2347-204+TL,Plan Delivery Qty,27-Jan-25,Fri,7
822-2347-204+TL,Plan Delivery Qty,27-Jan-25,Sat,
822-2347-204+TL,Plan Delivery Qty,3-Feb-25,Sun,
822-2347-204+TL,Plan Delivery Qty,3-Feb-25,Mon,
822-2347-204+TL,Plan Delivery Qty,3-Feb-25,Tue,
822-2347-204+TL,Plan Delivery Qty,3-Feb-25,Wed,
822-2347-204+TL,Plan Delivery Qty,3-Feb-25,Thu,
822-2347-204+TL,Plan Delivery Qty,3-Feb-25,Fri,
822-2347-204+TL,Plan Delivery Qty,3-Feb-25,Sat,
822-2347-204+TL,Plan Delivery Qty,10-Feb-25,Sun,
822-2347-204+TL,Plan Delivery Qty,10-Feb-25,Mon,
822-2347-204+TL,Plan Delivery Qty,10-Feb-25,Tue,
822-2347-204+TL,Plan Delivery Qty,10-Feb-25,Wed,
822-2347-204+TL,Plan Delivery Qty,10-Feb-25,Thu,
822-2347-204+TL,Plan Delivery Qty,10-Feb-25,Fri,
822-2347-204+TL,Plan Delivery Qty,10-Feb-25,Sat,
822-2347-204+TL,Plan Delivery Qty,17-Feb-25,Sun,
822-2347-204+TL,Plan Delivery Qty,17-Feb-25,Mon,
822-2347-204+TL,Plan Delivery Qty,17-Feb-25,Tue,
822-2347-204+TL,Plan Delivery Qty,17-Feb-25,Wed,
822-2347-204+TL,Plan Delivery Qty,17-Feb-25,Thu,
822-2347-204+TL,Plan Delivery Qty,17-Feb-25,Fri,
822-2347-404,Plan Build Qty,20-Jan-25,Fri,
822-2347-404,Plan Build Qty,20-Jan-25,Sat,
822-2347-404,Plan Build Qty,27-Jan-25,Sun,
822-2347-404,Plan Build Qty,27-Jan-25,Mon,40
822-2347-404,Plan Build Qty,27-Jan-25,Tue,12
822-2347-404,Plan Build Qty,27-Jan-25,Wed,12
822-2347-404,Plan Build Qty,27-Jan-25,Thu,12
822-2347-404,Plan Build Qty,27-Jan-25,Fri,20
822-2347-404,Plan Build Qty,27-Jan-25,Sat,
822-2347-404,Plan Build Qty,3-Feb-25,Sun,
822-2347-404,Plan Build Qty,3-Feb-25,Mon,12
822-2347-404,Plan Build Qty,3-Feb-25,Tue,12
822-2347-404,Plan Build Qty,3-Feb-25,Wed,12
822-2347-404,Plan Build Qty,3-Feb-25,Thu,12
822-2347-404,Plan Build Qty,3-Feb-25,Fri,12
822-2347-404,Plan Build Qty,3-Feb-25,Sat,
822-2347-404,Plan Build Qty,10-Feb-25,Sun,
822-2347-404,Plan Build Qty,10-Feb-25,Mon,12
822-2347-404,Plan Build Qty,10-Feb-25,Tue,12
822-2347-404,Plan Build Qty,10-Feb-25,Wed,12
822-2347-404,Plan Build Qty,10-Feb-25,Thu,10
822-2347-404,Plan Build Qty,10-Feb-25,Fri,10
822-2347-404,Plan Build Qty,10-Feb-25,Sat,
822-2347-404,Plan Build Qty,17-Feb-25,Sun,
822-2347-404,Plan Build Qty,17-Feb-25,Mon,10
822-2347-404,Plan Build Qty,17-Feb-25,Tue,10
822-2347-404,Plan Build Qty,17-Feb-25,Wed,10
822-2347-404,Plan Build Qty,17-Feb-25,Thu,10
822-2347-404,Plan Build Qty,17-Feb-25,Fri,10
822-2347-404,Plan Delivery Qty,20-Jan-25,Fri,
822-2347-404,Plan Delivery Qty,20-Jan-25,Sat,1
822-2347-404,Plan Delivery Qty,27-Jan-25,Sun,
822-2347-404,Plan Delivery Qty,27-Jan-25,Mon,
822-2347-404,Plan Delivery Qty,27-Jan-25,Tue,12
822-2347-404,Plan Delivery Qty,27-Jan-25,Wed,1
822-2347-404,Plan Delivery Qty,27-Jan-25,Thu,
822-2347-404,Plan Delivery Qty,27-Jan-25,Fri,4
822-2347-404,Plan Delivery Qty,27-Jan-25,Sat,
822-2347-404,Plan Delivery Qty,3-Feb-25,Sun,
822-2347-404,Plan Delivery Qty,3-Feb-25,Mon,12
822-2347-404,Plan Delivery Qty,3-Feb-25,Tue,12
822-2347-404,Plan Delivery Qty,3-Feb-25,Wed,12
822-2347-404,Plan Delivery Qty,3-Feb-25,Thu,12
822-2347-404,Plan Delivery Qty,3-Feb-25,Fri,12
822-2347-404,Plan Delivery Qty,3-Feb-25,Sat,
822-2347-404,Plan Delivery Qty,10-Feb-25,Sun,
822-2347-404,Plan Delivery Qty,10-Feb-25,Mon,12
822-2347-404,Plan Delivery Qty,10-Feb-25,Tue,20
822-2347-404,Plan Delivery Qty,10-Feb-25,Wed,12
822-2347-404,Plan Delivery Qty,10-Feb-25,Thu,12
822-2347-404,Plan Delivery Qty,10-Feb-25,Fri,12
822-2347-404,Plan Delivery Qty,10-Feb-25,Sat,
822-2347-404,Plan Delivery Qty,17-Feb-25,Sun,
822-2347-404,Plan Delivery Qty,17-Feb-25,Mon,12
822-2347-404,Plan Delivery Qty,17-Feb-25,Tue,12
822-2347-404,Plan Delivery Qty,17-Feb-25,Wed,12
822-2347-404,Plan Delivery Qty,17-Feb-25,Thu,12
822-2347-404,Plan Delivery Qty,17-Feb-25,Fri,12
822-2347-404+TL,Plan Build Qty,20-Jan-25,Fri,
822-2347-404+TL,Plan Build Qty,20-Jan-25,Sat,
822-2347-404+TL,Plan Build Qty,27-Jan-25,Sun,
822-2347-404+TL,Plan Build Qty,27-Jan-25,Mon,12
822-2347-404+TL,Plan Build Qty,27-Jan-25,Tue,12
822-2347-404+TL,Plan Build Qty,27-Jan-25,Wed,12
822-2347-404+TL,Plan Build Qty,27-Jan-25,Thu,12
822-2347-404+TL,Plan Build Qty,27-Jan-25,Fri,12
822-2347-404+TL,Plan Build Qty,27-Jan-25,Sat,
822-2347-404+TL,Plan Build Qty,3-Feb-25,Sun,
822-2347-404+TL,Plan Build Qty,3-Feb-25,Mon,12
822-2347-404+TL,Plan Build Qty,3-Feb-25,Tue,12
822-2347-404+TL,Plan Build Qty,3-Feb-25,Wed,12
822-2347-404+TL,Plan Build Qty,3-Feb-25,Thu,12
822-2347-404+TL,Plan Build Qty,3-Feb-25,Fri,12
822-2347-404+TL,Plan Build Qty,3-Feb-25,Sat,
822-2347-404+TL,Plan Build Qty,10-Feb-25,Sun,
822-2347-404+TL,Plan Build Qty,10-Feb-25,Mon,12
