"MSIB_INVENTORY_ITEM_ID","MSIB_SEGMENT1","MP_PLANNER_CODE","MP_ORGANIZATION_ID","MP_DESCRIPTION"
12530506,"811-8836-201","510",1213,"Fitzsimmons, Shawn"
12531280,"811-8836-202","510",1213,"Fitzsimmons, Shawn"
12530902,"811-8836-203","510",1213,"Fitzsimmons, Shawn"
12495813,"811-8836-204","510",1213,"Fitzsimmons, Shawn"
12521995,"815-4829-016","510",1213,"Fitzsimmons, Shawn"
12521996,"815-4829-017","510",1213,"Fitzsimmons, Shawn"
12552792,"815-4829-107","510",1213,"Fitzsimmons, Shawn"
12518944,"811-2883-004","510",1213,"Fitzsimmons, Shawn"
12517531,"811-4244-005","510",1213,"Fitzsimmons, Shawn"
12534468,"811-2883-005","510",1213,"Fitzsimmons, Shawn"
12529695,"811-2883-006","510",1213,"Fitzsimmons, Shawn"
12519322,"811-4244-006","510",1213,"Fitzsimmons, Shawn"
12521898,"811-6180-004","510",1213,"Fitzsimmons, Shawn"
12517698,"811-6180-005","510",1213,"Fitzsimmons, Shawn"
12519277,"811-9164-005","510",1213,"Fitzsimmons, Shawn"
12519282,"811-9165-003","510",1213,"Fitzsimmons, Shawn"
12523087,"815-6565-003","510",1213,"Fitzsimmons, Shawn"
12521633,"811-2883-202","510",1213,"Fitzsimmons, Shawn"
12521672,"811-2883-204","510",1213,"Fitzsimmons, Shawn"
12521673,"811-2883-214","510",1213,"Fitzsimmons, Shawn"
12521674,"811-2883-214A","510",1213,"Fitzsimmons, Shawn"
12519330,"811-4244-007","510",1213,"Fitzsimmons, Shawn"
12519347,"811-4244-008","510",1213,"Fitzsimmons, Shawn"
12519388,"811-4244-010","510",1213,"Fitzsimmons, Shawn"
12519283,"811-9165-005","510",1213,"Fitzsimmons, Shawn"
12519047,"811-9436-001","510",1213,"Fitzsimmons, Shawn"
12519051,"811-9436-002","510",1213,"Fitzsimmons, Shawn"
12521310,"811-2883-303","510",1213,"Fitzsimmons, Shawn"
12521307,"811-2883-303A","510",1213,"Fitzsimmons, Shawn"
12521311,"811-2883-304","510",1213,"Fitzsimmons, Shawn"
12519091,"811-9523-001","510",1213,"Fitzsimmons, Shawn"
12521313,"811-2883-304B","510",1213,"Fitzsimmons, Shawn"
12521314,"811-2883-304C","510",1213,"Fitzsimmons, Shawn"
12521315,"811-2883-305","510",1213,"Fitzsimmons, Shawn"
12521316,"811-2883-305B","510",1213,"Fitzsimmons, Shawn"
12521356,"811-2883-305C","510",1213,"Fitzsimmons, Shawn"
12520770,"811-2883-305D","510",1213,"Fitzsimmons, Shawn"
12520771,"811-2883-314","510",1213,"Fitzsimmons, Shawn"
12520772,"811-2883-314A","510",1213,"Fitzsimmons, Shawn"
12522928,"811-8256-008","510",1213,"Fitzsimmons, Shawn"
12521026,"811-9559-001","510",1213,"Fitzsimmons, Shawn"
12553917,"072-1295-002","510",1213,"Fitzsimmons, Shawn"
12528189,"072-3456-002","510",1213,"Fitzsimmons, Shawn"
12530370,"072-3457-001","510",1213,"Fitzsimmons, Shawn"
12529624,"072-3457-100","510",1213,"Fitzsimmons, Shawn"
12531180,"072-4324-002","510",1213,"Fitzsimmons, Shawn"
12530385,"072-4324-005","510",1213,"Fitzsimmons, Shawn"
12530706,"072-4324-006","510",1213,"Fitzsimmons, Shawn"
12529146,"072-4324-007","510",1213,"Fitzsimmons, Shawn"
12530999,"072-4324-008","510",1213,"Fitzsimmons, Shawn"
12531005,"072-4324-009","510",1213,"Fitzsimmons, Shawn"
12528885,"072-6214-001","510",1213,"Fitzsimmons, Shawn"
12500721,"091-9936-002","510",1213,"Fitzsimmons, Shawn"
12500643,"091-9936-003","510",1213,"Fitzsimmons, Shawn"
12500644,"091-9936-004","510",1213,"Fitzsimmons, Shawn"
12500685,"091-9936-005","510",1213,"Fitzsimmons, Shawn"
12499549,"096-0DL6-001","510",1213,"Fitzsimmons, Shawn"
12496776,"096-0KD1-001","510",1213,"Fitzsimmons, Shawn"
12552607,"096-0P48-005","510",1213,"Fitzsimmons, Shawn"
12502109,"096-0P49-001A","510",1213,"Fitzsimmons, Shawn"
12500778,"096-0UM4-001A","510",1213,"Fitzsimmons, Shawn"
12530087,"096-6945-201","510",1213,"Fitzsimmons, Shawn"
12531282,"096-6945-202","510",1213,"Fitzsimmons, Shawn"
12499092,"096-8640-001","510",1213,"Fitzsimmons, Shawn"
12499093,"096-8640-002","510",1213,"Fitzsimmons, Shawn"
12499094,"096-8641-001","510",1213,"Fitzsimmons, Shawn"
12498771,"096-8641-002","510",1213,"Fitzsimmons, Shawn"
12498772,"096-8642-001","510",1213,"Fitzsimmons, Shawn"
12498773,"096-8642-002","510",1213,"Fitzsimmons, Shawn"
12498775,"096-8840-001","510",1213,"Fitzsimmons, Shawn"
12530088,"072-0004-201","510",1213,"Fitzsimmons, Shawn"
12530668,"072-0004-202","510",1213,"Fitzsimmons, Shawn"
12528502,"072-0004-203","510",1213,"Fitzsimmons, Shawn"
12496002,"072-0004-204","510",1213,"Fitzsimmons, Shawn"
12529944,"072-0005-201","510",1213,"Fitzsimmons, Shawn"
12531388,"072-1649-001","510",1213,"Fitzsimmons, Shawn"
12530372,"072-3458-001","510",1213,"Fitzsimmons, Shawn"
12530373,"072-3458-002","510",1213,"Fitzsimmons, Shawn"
12529600,"072-4377-001","510",1213,"Fitzsimmons, Shawn"
12531181,"072-4377-002","510",1213,"Fitzsimmons, Shawn"
12495992,"072-4394-003","510",1213,"Fitzsimmons, Shawn"
12498230,"091-3698-009","510",1213,"Fitzsimmons, Shawn"
12496747,"091-3773-058","510",1213,"Fitzsimmons, Shawn"
12529406,"091-3773-111","510",1213,"Fitzsimmons, Shawn"
12500276,"091-9936-006","510",1213,"Fitzsimmons, Shawn"
12496724,"096-04H3-001","510",1213,"Fitzsimmons, Shawn"
12496725,"096-04H3-002","510",1213,"Fitzsimmons, Shawn"
12497593,"096-0LD9-001","510",1213,"Fitzsimmons, Shawn"
12498784,"096-0P49-001C","510",1213,"Fitzsimmons, Shawn"
12498785,"096-0P49-001D","510",1213,"Fitzsimmons, Shawn"
12532327,"096-0P49-001F","510",1213,"Fitzsimmons, Shawn"
12496279,"096-0UM4-002","510",1213,"Fitzsimmons, Shawn"
12495917,"096-0UM4-102","510",1213,"Fitzsimmons, Shawn"
12529628,"096-16J2-001","510",1213,"Fitzsimmons, Shawn"
12529250,"096-16J2-002","510",1213,"Fitzsimmons, Shawn"
12528208,"096-6945-203","510",1213,"Fitzsimmons, Shawn"
12495603,"096-6945-204","510",1213,"Fitzsimmons, Shawn"
12498777,"096-8840-002","510",1213,"Fitzsimmons, Shawn"
12498915,"096-8939-001","510",1213,"Fitzsimmons, Shawn"
12500668,"096-8940-001","510",1213,"Fitzsimmons, Shawn"
12500717,"096-8960-001","510",1213,"Fitzsimmons, Shawn"
12500718,"096-8960-002","510",1213,"Fitzsimmons, Shawn"
12500707,"096-8960-003","510",1213,"Fitzsimmons, Shawn"
12530980,"072-0005-202","510",1213,"Fitzsimmons, Shawn"
12528476,"072-0005-203","510",1213,"Fitzsimmons, Shawn"
12495810,"072-0005-204","510",1213,"Fitzsimmons, Shawn"
12498602,"072-0025-001A","510",1213,"Fitzsimmons, Shawn"
12498606,"072-0025-001B","510",1213,"Fitzsimmons, Shawn"
12498656,"072-0025-001C","510",1213,"Fitzsimmons, Shawn"
12498657,"072-0025-001D","510",1213,"Fitzsimmons, Shawn"
12542059,"072-1799-004","510",1213,"Fitzsimmons, Shawn"
12529347,"072-3891-401","510",1213,"Fitzsimmons, Shawn"
12498233,"091-3698-010","510",1213,"Fitzsimmons, Shawn"
12499504,"091-9936-007","510",1213,"Fitzsimmons, Shawn"
12499506,"091-9936-008","510",1213,"Fitzsimmons, Shawn"
12499509,"091-9936-010","510",1213,"Fitzsimmons, Shawn"
12496660,"096-0621-001","510",1213,"Fitzsimmons, Shawn"
12496793,"096-0621-002","510",1213,"Fitzsimmons, Shawn"
12496794,"096-0621-003","510",1213,"Fitzsimmons, Shawn"
12496795,"096-0621-004","510",1213,"Fitzsimmons, Shawn"
12496796,"096-0621-005","510",1213,"Fitzsimmons, Shawn"
12497608,"096-0NH5-001","510",1213,"Fitzsimmons, Shawn"
12497624,"096-0NH6-001","510",1213,"Fitzsimmons, Shawn"
12529055,"096-0P49-002","510",1213,"Fitzsimmons, Shawn"
12529098,"096-0VY3-001","510",1213,"Fitzsimmons, Shawn"
12551581,"096-0VY3-002","510",1213,"Fitzsimmons, Shawn"
12552703,"096-16J2-003","510",1213,"Fitzsimmons, Shawn"
12530887,"096-6946-201A","510",1213,"Fitzsimmons, Shawn"
12500708,"096-8960-004","510",1213,"Fitzsimmons, Shawn"
12542060,"072-1799-005","510",1213,"Fitzsimmons, Shawn"
12529644,"072-1799-006","510",1213,"Fitzsimmons, Shawn"
12529348,"072-3458-003","510",1213,"Fitzsimmons, Shawn"
12552608,"072-3891-402","510",1213,"Fitzsimmons, Shawn"
12528879,"072-4426-001","510",1213,"Fitzsimmons, Shawn"
12553406,"072-4426-002","510",1213,"Fitzsimmons, Shawn"
12528793,"072-4427-001","510",1213,"Fitzsimmons, Shawn"
12497453,"096-0621-006","510",1213,"Fitzsimmons, Shawn"
12497454,"096-0621-007","510",1213,"Fitzsimmons, Shawn"
12497455,"096-0622-001","510",1213,"Fitzsimmons, Shawn"
12497456,"096-0622-002","510",1213,"Fitzsimmons, Shawn"
12497478,"096-0622-003","510",1213,"Fitzsimmons, Shawn"
12497479,"096-0622-004","510",1213,"Fitzsimmons, Shawn"
12497480,"096-0622-005","510",1213,"Fitzsimmons, Shawn"
12497481,"096-0622-006","510",1213,"Fitzsimmons, Shawn"
12497482,"096-0622-007","510",1213,"Fitzsimmons, Shawn"
12542261,"096-0P13-001","510",1213,"Fitzsimmons, Shawn"
12530567,"096-0P13-003","510",1213,"Fitzsimmons, Shawn"
12530825,"096-0P13-004","510",1213,"Fitzsimmons, Shawn"
12528291,"096-0P13-100","510",1213,"Fitzsimmons, Shawn"
12528874,"096-0VY4-001","510",1213,"Fitzsimmons, Shawn"
12497642,"096-1881-001","510",1213,"Fitzsimmons, Shawn"
12497643,"096-1881-002","510",1213,"Fitzsimmons, Shawn"
12497640,"096-1881-003","510",1213,"Fitzsimmons, Shawn"
12500004,"096-2351-001","510",1213,"Fitzsimmons, Shawn"
12499476,"096-7401-001","510",1213,"Fitzsimmons, Shawn"
12499436,"096-7401-002","510",1213,"Fitzsimmons, Shawn"
12499477,"096-7401-003","510",1213,"Fitzsimmons, Shawn"
12499478,"096-7402-001","510",1213,"Fitzsimmons, Shawn"
12499480,"096-7402-003","510",1213,"Fitzsimmons, Shawn"
12499481,"096-7402-004","510",1213,"Fitzsimmons, Shawn"
12530667,"096-8974-201","510",1213,"Fitzsimmons, Shawn"
12531283,"096-8974-202","510",1213,"Fitzsimmons, Shawn"
12530113,"072-3453-001","510",1213,"Fitzsimmons, Shawn"
12530137,"072-3453-003","510",1213,"Fitzsimmons, Shawn"
12531035,"072-3453-004","510",1213,"Fitzsimmons, Shawn"
12497483,"096-0623-001","510",1213,"Fitzsimmons, Shawn"
12501784,"096-0623-002","510",1213,"Fitzsimmons, Shawn"
12501785,"096-0623-003","510",1213,"Fitzsimmons, Shawn"
12501786,"096-0623-004","510",1213,"Fitzsimmons, Shawn"
12501745,"096-0623-005","510",1213,"Fitzsimmons, Shawn"
12501787,"096-0623-006","510",1213,"Fitzsimmons, Shawn"
12501788,"096-0623-007","510",1213,"Fitzsimmons, Shawn"
12501789,"096-0624-001","510",1213,"Fitzsimmons, Shawn"
12501790,"096-0624-002","510",1213,"Fitzsimmons, Shawn"
12532261,"096-0P14-001","510",1213,"Fitzsimmons, Shawn"
12498467,"096-0WC1-001","510",1213,"Fitzsimmons, Shawn"
12497644,"096-1881-004","510",1213,"Fitzsimmons, Shawn"
12497664,"096-1881-005","510",1213,"Fitzsimmons, Shawn"
12497665,"096-1881-006","510",1213,"Fitzsimmons, Shawn"
12497666,"096-1882-001","510",1213,"Fitzsimmons, Shawn"
12497667,"096-1882-002","510",1213,"Fitzsimmons, Shawn"
12497668,"096-1882-003","510",1213,"Fitzsimmons, Shawn"
12497669,"096-1882-004","510",1213,"Fitzsimmons, Shawn"
12497237,"096-1882-005","510",1213,"Fitzsimmons, Shawn"
12497257,"096-1882-006","510",1213,"Fitzsimmons, Shawn"
12500021,"096-2351-002","510",1213,"Fitzsimmons, Shawn"
12500024,"096-2351-003","510",1213,"Fitzsimmons, Shawn"
12499482,"096-7403-001","510",1213,"Fitzsimmons, Shawn"
12497842,"096-7403-003","510",1213,"Fitzsimmons, Shawn"
12497843,"096-7403-004","510",1213,"Fitzsimmons, Shawn"
12497841,"096-7404-001","510",1213,"Fitzsimmons, Shawn"
12497833,"096-7404-002","510",1213,"Fitzsimmons, Shawn"
12497844,"096-7404-003","510",1213,"Fitzsimmons, Shawn"
12497881,"096-7404-004","510",1213,"Fitzsimmons, Shawn"
12497882,"096-7405-001","510",1213,"Fitzsimmons, Shawn"
12529456,"096-8974-203","510",1213,"Fitzsimmons, Shawn"
12496202,"096-8974-204","510",1213,"Fitzsimmons, Shawn"
12498653,"072-3454-001A","510",1213,"Fitzsimmons, Shawn"
12498654,"072-3454-001B","510",1213,"Fitzsimmons, Shawn"
12496850,"072-4486-001","510",1213,"Fitzsimmons, Shawn"
12528507,"072-4545-002","510",1213,"Fitzsimmons, Shawn"
12498400,"091-9936-209","510",1213,"Fitzsimmons, Shawn"
12498331,"091-9936-210","510",1213,"Fitzsimmons, Shawn"
12501791,"096-0624-003","510",1213,"Fitzsimmons, Shawn"
12501792,"096-0624-004","510",1213,"Fitzsimmons, Shawn"
12502215,"096-0624-006","510",1213,"Fitzsimmons, Shawn"
12502216,"096-0625-001","510",1213,"Fitzsimmons, Shawn"
12502217,"096-0625-002","510",1213,"Fitzsimmons, Shawn"
12502214,"096-0625-003","510",1213,"Fitzsimmons, Shawn"
12502218,"096-0625-004","510",1213,"Fitzsimmons, Shawn"
12502219,"096-0625-005","510",1213,"Fitzsimmons, Shawn"
12532262,"096-0P14-002","510",1213,"Fitzsimmons, Shawn"
12528259,"096-0WT9-002","510",1213,"Fitzsimmons, Shawn"
12552803,"096-0WT9-003","510",1213,"Fitzsimmons, Shawn"
12497258,"096-1882-007","510",1213,"Fitzsimmons, Shawn"
12497236,"096-1882-008","510",1213,"Fitzsimmons, Shawn"
12497259,"096-1882-009","510",1213,"Fitzsimmons, Shawn"
12497277,"096-1882-010","510",1213,"Fitzsimmons, Shawn"
12500573,"096-2351-004","510",1213,"Fitzsimmons, Shawn"
12500574,"096-2351-005","510",1213,"Fitzsimmons, Shawn"
12497884,"096-7405-003","510",1213,"Fitzsimmons, Shawn"
12497885,"096-7405-004","510",1213,"Fitzsimmons, Shawn"
12500488,"072-0244-001","510",1213,"Fitzsimmons, Shawn"
12498655,"072-3454-001D","510",1213,"Fitzsimmons, Shawn"
12498705,"072-3454-001E","510",1213,"Fitzsimmons, Shawn"
12498706,"072-3454-001F","510",1213,"Fitzsimmons, Shawn"
12530889,"072-3496-005","510",1213,"Fitzsimmons, Shawn"
12530590,"072-4053-006","510",1213,"Fitzsimmons, Shawn"
12552610,"072-4545-003","510",1213,"Fitzsimmons, Shawn"
12497125,"091-3772-007","510",1213,"Fitzsimmons, Shawn"
12497126,"091-3772-055","510",1213,"Fitzsimmons, Shawn"
12497301,"091-3832-007","510",1213,"Fitzsimmons, Shawn"
12497323,"091-3832-008","510",1213,"Fitzsimmons, Shawn"
12501776,"091-3832-011","510",1213,"Fitzsimmons, Shawn"
12498330,"091-9936-211","510",1213,"Fitzsimmons, Shawn"
12499253,"096-01G5-001","510",1213,"Fitzsimmons, Shawn"
12501810,"096-0625-007","510",1213,"Fitzsimmons, Shawn"
12501811,"096-0626-001","510",1213,"Fitzsimmons, Shawn"
12501812,"096-0626-002","510",1213,"Fitzsimmons, Shawn"
12501813,"096-0626-003","510",1213,"Fitzsimmons, Shawn"
12496727,"096-0626-004","510",1213,"Fitzsimmons, Shawn"
12496728,"096-0626-005","510",1213,"Fitzsimmons, Shawn"
12496729,"096-0626-006","510",1213,"Fitzsimmons, Shawn"
12496730,"096-0626-007","510",1213,"Fitzsimmons, Shawn"
12498377,"096-0KC8-001","510",1213,"Fitzsimmons, Shawn"
12528802,"096-0P14-003","510",1213,"Fitzsimmons, Shawn"
12498946,"096-0PU4-001","510",1213,"Fitzsimmons, Shawn"
12501264,"096-6440-001","510",1213,"Fitzsimmons, Shawn"
12497862,"096-7711-003","510",1213,"Fitzsimmons, Shawn"
12497863,"096-7711-004","510",1213,"Fitzsimmons, Shawn"
12500442,"072-0269-008","510",1213,"Fitzsimmons, Shawn"
12500443,"072-0269-009","510",1213,"Fitzsimmons, Shawn"
12500444,"072-0269-010","510",1213,"Fitzsimmons, Shawn"
12500445,"072-0269-011","510",1213,"Fitzsimmons, Shawn"
12500446,"072-0269-012","510",1213,"Fitzsimmons, Shawn"
12500447,"072-0269-013","510",1213,"Fitzsimmons, Shawn"
12500448,"072-0269-014","510",1213,"Fitzsimmons, Shawn"
12500749,"072-0269-015","510",1213,"Fitzsimmons, Shawn"
12528738,"072-3454-002","510",1213,"Fitzsimmons, Shawn"
12497225,"072-4192-001A","510",1213,"Fitzsimmons, Shawn"
12497251,"072-4637-001","510",1213,"Fitzsimmons, Shawn"
12496529,"091-3773-008","510",1213,"Fitzsimmons, Shawn"
12496531,"091-3773-009","510",1213,"Fitzsimmons, Shawn"
12501777,"091-3832-012","510",1213,"Fitzsimmons, Shawn"
12501779,"091-3832-055","510",1213,"Fitzsimmons, Shawn"
12498524,"096-01G5-202","510",1213,"Fitzsimmons, Shawn"
12498525,"096-01G5-203","510",1213,"Fitzsimmons, Shawn"
12498526,"096-01G6-001","510",1213,"Fitzsimmons, Shawn"
12498527,"096-01G7-001","510",1213,"Fitzsimmons, Shawn"
12498528,"096-01G8-001","510",1213,"Fitzsimmons, Shawn"
12498370,"096-01G9-001","510",1213,"Fitzsimmons, Shawn"
12498371,"096-01H0-001","510",1213,"Fitzsimmons, Shawn"
12498372,"096-01H1-001","510",1213,"Fitzsimmons, Shawn"
12498373,"096-01H2-001","510",1213,"Fitzsimmons, Shawn"
12496731,"096-0627-001","510",1213,"Fitzsimmons, Shawn"
12496732,"096-0627-002","510",1213,"Fitzsimmons, Shawn"
12496769,"096-0627-003","510",1213,"Fitzsimmons, Shawn"
12496770,"096-0627-004","510",1213,"Fitzsimmons, Shawn"
12496771,"096-0627-005","510",1213,"Fitzsimmons, Shawn"
12496772,"096-0627-006","510",1213,"Fitzsimmons, Shawn"
12496773,"096-0627-007","510",1213,"Fitzsimmons, Shawn"
12496797,"096-0628-001","510",1213,"Fitzsimmons, Shawn"
12496798,"096-0628-002","510",1213,"Fitzsimmons, Shawn"
12533042,"096-0KC9-001","510",1213,"Fitzsimmons, Shawn"
12533043,"096-0KC9-002","510",1213,"Fitzsimmons, Shawn"
12531508,"096-0RE7-002","510",1213,"Fitzsimmons, Shawn"
12530830,"096-0RE7-003","510",1213,"Fitzsimmons, Shawn"
12530742,"096-0RE7-004","510",1213,"Fitzsimmons, Shawn"
12495634,"096-0RE7-005","510",1213,"Fitzsimmons, Shawn"
12532517,"096-0RE8-002","510",1213,"Fitzsimmons, Shawn"
12531321,"096-0RE8-003","510",1213,"Fitzsimmons, Shawn"
12496023,"096-0RE8-004","510",1213,"Fitzsimmons, Shawn"
12497137,"096-0YD1-001","510",1213,"Fitzsimmons, Shawn"
12553243,"2050-436-25004","510",1213,"Fitzsimmons, Shawn"
12500750,"072-0269-016","510",1213,"Fitzsimmons, Shawn"
12530915,"072-0269-018","510",1213,"Fitzsimmons, Shawn"
12529065,"072-0269-019","510",1213,"Fitzsimmons, Shawn"
12528470,"072-0269-020","510",1213,"Fitzsimmons, Shawn"
12496001,"072-0269-021","510",1213,"Fitzsimmons, Shawn"
12529426,"072-3454-003","510",1213,"Fitzsimmons, Shawn"
12531597,"072-3766-002","510",1213,"Fitzsimmons, Shawn"
12530326,"072-3766-003","510",1213,"Fitzsimmons, Shawn"
12530840,"072-3766-004","510",1213,"Fitzsimmons, Shawn"
12495920,"072-3766-005","510",1213,"Fitzsimmons, Shawn"
12533986,"072-3767-002","510",1213,"Fitzsimmons, Shawn"
12530587,"072-3767-003","510",1213,"Fitzsimmons, Shawn"
12495811,"072-3767-004","510",1213,"Fitzsimmons, Shawn"
12495584,"072-4192-002","510",1213,"Fitzsimmons, Shawn"
12496248,"072-4192-102","510",1213,"Fitzsimmons, Shawn"
12496535,"091-3773-010","510",1213,"Fitzsimmons, Shawn"
12496609,"091-3773-011","510",1213,"Fitzsimmons, Shawn"
12496799,"096-0628-003","510",1213,"Fitzsimmons, Shawn"
12496800,"096-0628-004","510",1213,"Fitzsimmons, Shawn"
12496801,"096-0628-005","510",1213,"Fitzsimmons, Shawn"
12496802,"096-0629-001","510",1213,"Fitzsimmons, Shawn"
12496803,"096-0629-002","510",1213,"Fitzsimmons, Shawn"
12496804,"096-0629-003","510",1213,"Fitzsimmons, Shawn"
12497590,"096-0629-004","510",1213,"Fitzsimmons, Shawn"
12497591,"096-0629-005","510",1213,"Fitzsimmons, Shawn"
12497503,"096-0629-006","510",1213,"Fitzsimmons, Shawn"
12528801,"096-0KC9-003","510",1213,"Fitzsimmons, Shawn"
12528500,"096-0P14-101","510",1213,"Fitzsimmons, Shawn"
12498948,"096-0RW4-001","510",1213,"Fitzsimmons, Shawn"
12498949,"096-0RW4-002","510",1213,"Fitzsimmons, Shawn"
12528921,"096-0T28-001","510",1213,"Fitzsimmons, Shawn"
12496705,"072-2257-001","510",1213,"Fitzsimmons, Shawn"
12552557,"072-3454-005","510",1213,"Fitzsimmons, Shawn"
12530116,"072-3455-001","510",1213,"Fitzsimmons, Shawn"
12499832,"072-3769-002","510",1213,"Fitzsimmons, Shawn"
12499869,"072-3769-003","510",1213,"Fitzsimmons, Shawn"
12499870,"072-3769-004","510",1213,"Fitzsimmons, Shawn"
12499871,"072-3769-005","510",1213,"Fitzsimmons, Shawn"
12542425,"072-3769-006","510",1213,"Fitzsimmons, Shawn"
12531173,"072-5110-001","510",1213,"Fitzsimmons, Shawn"
12497420,"091-8675-010","510",1213,"Fitzsimmons, Shawn"
12501684,"091-8675-011","510",1213,"Fitzsimmons, Shawn"
12501683,"091-8675-012","510",1213,"Fitzsimmons, Shawn"
12501685,"091-8675-013","510",1213,"Fitzsimmons, Shawn"
12501686,"091-8675-014","510",1213,"Fitzsimmons, Shawn"
12501687,"091-8675-015","510",1213,"Fitzsimmons, Shawn"
12501688,"091-8675-016","510",1213,"Fitzsimmons, Shawn"
12501689,"091-8675-017","510",1213,"Fitzsimmons, Shawn"
12530248,"091-8675-019","510",1213,"Fitzsimmons, Shawn"
12497504,"096-0630-001","510",1213,"Fitzsimmons, Shawn"
12497505,"096-0630-002","510",1213,"Fitzsimmons, Shawn"
12497484,"096-0630-003","510",1213,"Fitzsimmons, Shawn"
12497506,"096-0630-004","510",1213,"Fitzsimmons, Shawn"
12497507,"096-0630-005","510",1213,"Fitzsimmons, Shawn"
12500732,"096-08Y1-017","510",1213,"Fitzsimmons, Shawn"
12500733,"096-08Y1-018","510",1213,"Fitzsimmons, Shawn"
12496207,"096-0T28-102","510",1213,"Fitzsimmons, Shawn"
12531153,"096-1AM0-001","510",1213,"Fitzsimmons, Shawn"
12497470,"072-2394-002","510",1213,"Fitzsimmons, Shawn"
12496148,"072-2394-003","510",1213,"Fitzsimmons, Shawn"
12497471,"072-2478-001","510",1213,"Fitzsimmons, Shawn"
12530117,"072-3455-002","510",1213,"Fitzsimmons, Shawn"
12531290,"072-3807-006","510",1213,"Fitzsimmons, Shawn"
12530560,"072-5168-001","510",1213,"Fitzsimmons, Shawn"
12542259,"096-08Y1-019","510",1213,"Fitzsimmons, Shawn"
12542260,"096-08Y1-020","510",1213,"Fitzsimmons, Shawn"
12500418,"096-0A27-001M","510",1213,"Fitzsimmons, Shawn"
12500281,"096-0A32-001F","510",1213,"Fitzsimmons, Shawn"
12500419,"096-0A39-001E","510",1213,"Fitzsimmons, Shawn"
12500420,"096-0CR8-001","510",1213,"Fitzsimmons, Shawn"
12501845,"096-0P48-001A","510",1213,"Fitzsimmons, Shawn"
12501885,"096-0P48-001B","510",1213,"Fitzsimmons, Shawn"
12501886,"096-0P48-001D","510",1213,"Fitzsimmons, Shawn"
12501887,"096-0P48-001E","510",1213,"Fitzsimmons, Shawn"
12501888,"096-0P48-001F","510",1213,"Fitzsimmons, Shawn"
12499823,"072-0378-007","510",1213,"Fitzsimmons, Shawn"
12497476,"072-2478-002","510",1213,"Fitzsimmons, Shawn"
12495636,"072-2478-003","510",1213,"Fitzsimmons, Shawn"
12528854,"072-3455-003","510",1213,"Fitzsimmons, Shawn"
12530343,"072-5239-001","510",1213,"Fitzsimmons, Shawn"
12528331,"072-5239-002","510",1213,"Fitzsimmons, Shawn"
12552559,"072-5239-003","510",1213,"Fitzsimmons, Shawn"
12531377,"072-5240-001","510",1213,"Fitzsimmons, Shawn"
